ara	adec	bra	bdec	constname
305.5570833333333	40.25669444444444	310.35795833333333	45.28033333333333	Cyg
305.5570833333333	40.25669444444444	311.55179166666665	33.96944444444445	Cyg
311.55179166666665	33.96944444444445	318.23408333333333	30.227083333333333	Cyg
318.23408333333333	30.227083333333333	326.035	28.743222222222222	Cyg
305.5570833333333	40.25669444444444	299.0766666666667	35.0835	Cyg
299.0766666666667	35.0835	292.680375	27.959694444444445	Cyg
93.71391666666666	-6.2747222222222225	97.20445833333333	-7.033055555555555	Mon
97.20445833333333	-7.033055555555555	107.96608333333333	-0.49277777777777776	Mon
107.96608333333333	-0.49277777777777776	95.94208333333334	4.592833333333333	Mon
107.96608333333333	-0.49277777777777776	122.14858333333332	-2.9837777777777776	Mon
122.14858333333332	-2.9837777777777776	115.31200000000001	-9.551083333333334	Mon
298.82820833333335	6.407944444444444	297.6945	8.86738888888889	Aql
297.6945	8.86738888888889	296.56487500000003	10.613277777777778	Aql
297.6945	8.86738888888889	291.37395833333335	3.1145833333333335	Aql
291.37395833333335	3.1145833333333335	298.1181666666667	1.0056666666666667	Aql
302.8260833333333	-0.8214722222222222	298.1181666666667	1.0056666666666667	Aql
291.37395833333335	3.1145833333333335	286.35254166666664	13.863722222222222	Aql
286.35254166666664	13.863722222222222	284.9057916666667	15.068472222222223	Aql
291.37395833333335	3.1145833333333335	286.56229166666674	-4.882333333333333	Aql
263.7333333333333	12.560583333333334	265.86824999999993	4.566916666666667	Oph
257.5944166666667	-15.725138888888889	265.86824999999993	4.566916666666667	Oph
263.7333333333333	12.560583333333334	254.41779166666666	9.375055555555557	Oph
254.41779166666666	9.375055555555557	244.58016666666666	-4.692611111111112	Oph
244.58016666666666	-4.692611111111112	249.28970833333335	-10.56713888888889	Oph
249.28970833333335	-10.56713888888889	257.5944166666667	-15.725138888888889	Oph
257.5944166666667	-15.725138888888889	262.8539583333333	-23.96258333333333	Oph
243.3697083333333	-54.63041666666667	244.96070833333332	-50.155388888888886	Nor
244.96070833333332	-50.155388888888886	246.79604166666667	-47.55472222222222	Nor
246.79604166666667	-47.55472222222222	240.80358333333334	-49.22972222222222	Nor
240.80358333333334	-49.22972222222222	244.96070833333332	-50.155388888888886	Nor
240.80358333333334	-49.22972222222222	243.3697083333333	-54.63041666666667	Nor
33.98458333333333	33.35897222222222	32.3855	34.98738888888889	Tri
32.3855	34.98738888888889	28.270416666666666	29.57938888888889	Tri
28.270416666666666	29.57938888888889	33.98458333333333	33.35897222222222	Tri
130.80620833333333	3.3986666666666667	129.68937499999998	3.3414722222222224	Hya
129.68937499999998	3.3414722222222224	129.41420833333333	5.703805555555555	Hya
129.41420833333333	5.703805555555555	131.694375	6.418916666666667	Hya
131.694375	6.418916666666667	132.10825	5.837888888888888	Hya
132.10825	5.837888888888888	130.80620833333333	3.3986666666666667	Hya
132.10825	5.837888888888888	133.84866666666667	5.945527777777778	Hya
133.84866666666667	5.945527777777778	138.59079166666666	2.3150277777777775	Hya
138.59079166666666	2.3150277777777775	142.9955416666667	-1.1846666666666668	Hya
142.9955416666667	-1.1846666666666668	142.2868333333333	-2.768944444444444	Hya
142.2868333333333	-2.768944444444444	141.896875	-8.658694444444444	Hya
141.896875	-8.658694444444444	147.8695	-14.846555555555556	Hya
147.8695	-14.846555555555556	152.64749999999998	-12.353833333333332	Hya
152.64749999999998	-12.353833333333332	156.52295833333335	-16.83608333333333	Hya
156.52295833333335	-16.83608333333333	162.40595833333333	-16.19413888888889	Hya
162.40595833333333	-16.19413888888889	173.25108333333336	-31.85752777777778	Hya
173.25108333333336	-31.85752777777778	178.22733333333335	-33.908138888888885	Hya
178.22733333333335	-33.908138888888885	197.2636666666667	-23.11797222222222	Hya
197.2636666666667	-23.11797222222222	199.73020833333337	-23.17141666666667	Hya
28.598666666666666	63.670138888888886	21.4525	60.235416666666666	Cas
21.4525	60.235416666666666	14.177083333333332	60.716750000000005	Cas
14.177083333333332	60.716750000000005	10.126624999999999	56.537416666666665	Cas
10.126624999999999	56.537416666666665	2.2920416666666665	59.15022222222222	Cas
138.301	-69.71747222222223	153.43449999999999	-70.03791666666666	Car
153.43449999999999	-70.03791666666666	160.73929166666667	-64.39447222222223	Car
160.73929166666667	-64.39447222222223	160.884625	-60.56663888888889	Car
160.884625	-60.56663888888889	167.14749999999998	-58.97505555555556	Car
167.14749999999998	-58.97505555555556	163.37320833333334	-58.85327777777778	Car
163.37320833333334	-58.85327777777778	156.96979166666665	-58.73941666666667	Car
156.96979166666665	-58.73941666666667	154.270875	-61.33233333333334	Car
154.270875	-61.33233333333334	139.272625	-59.27525	Car
130.1543333333333	-59.76102777777778	125.62858333333334	-59.50952777777778	Car
125.62858333333334	-59.50952777777778	95.987875	-52.695722222222216	Car
137.742125	-58.96691666666667	139.272625	-59.27525	Car
137.742125	-58.96691666666667	130.1543333333333	-59.76102777777778	Car
95.987875	-52.695722222222216	99.44029166666667	-43.19591666666666	Car
125.62858333333334	-59.50952777777778	120.89612500000001	-40.003194444444446	Car
304.51341666666667	-12.54486111111111	305.2527083333334	-14.78138888888889	Cap
305.2527083333334	-14.78138888888889	316.48658333333333	-17.232722222222222	Cap
316.48658333333333	-17.232722222222222	320.5615833333333	-16.834555555555553	Cap
320.5615833333333	-16.834555555555553	325.02225	-16.66225	Cap
325.02225	-16.66225	326.7595416666667	-16.126555555555555	Cap
320.5615833333333	-16.834555555555553	321.66679166666665	-22.411388888888887	Cap
321.66679166666665	-22.411388888888887	316.48658333333333	-17.232722222222222	Cap
305.2527083333334	-14.78138888888889	311.5240416666666	-25.270527777777776	Cap
316.48658333333333	-17.232722222222222	312.9554166666667	-26.91913888888889	Cap
188.43787500000002	41.35677777777778	194.00766666666667	38.318250000000006	Cvn
220.627875	-64.97458333333334	230.84441666666666	-59.32069444444445	Cir
220.627875	-64.97458333333334	229.379	-58.800888888888885	Cir
57.5895	71.33236111111111	73.51254166666666	66.34266666666666	Cam
24.428125	-57.236666666666665	28.986791666666665	-51.60958333333333	Eri
28.986791666666665	-51.60958333333333	34.12708333333333	-51.51211111111111	Eri
34.12708333333333	-51.51211111111111	36.74625	-47.703833333333336	Eri
36.74625	-47.703833333333336	39.949666666666666	-42.89163888888889	Eri
39.949666666666666	-42.89163888888889	40.166375	-39.85530555555556	Eri
40.166375	-39.85530555555556	44.56550000000001	-40.30472222222222	Eri
44.56550000000001	-40.30472222222222	49.97175	-43.071555555555555	Eri
49.97175	-43.071555555555555	57.149249999999995	-37.62013888888889	Eri
57.149249999999995	-37.62013888888889	57.36366666666666	-36.20011111111111	Eri
57.36366666666666	-36.20011111111111	64.47341666666667	-33.79833333333333	Eri
64.47341666666667	-33.79833333333333	66.00904166666668	-34.016999999999996	Eri
66.00904166666668	-34.016999999999996	68.88779166666666	-30.562305555555557	Eri
68.88779166666666	-30.562305555555557	56.71245833333334	-23.248444444444445	Eri
56.71245833333334	-23.248444444444445	53.446875	-21.632805555555557	Eri
53.446875	-21.632805555555557	49.879041666666666	-21.757944444444444	Eri
49.879041666666666	-21.757944444444444	45.59829166666667	-23.624333333333333	Eri
45.59829166666667	-23.624333333333333	41.27491666666666	-18.57263888888889	Eri
41.27491666666666	-18.57263888888889	44.10666666666667	-8.897611111111111	Eri
44.10666666666667	-8.897611111111111	48.95845833333333	-8.819833333333333	Eri
48.95845833333333	-8.819833333333333	53.235083333333336	-9.458305555555555	Eri
53.235083333333336	-9.458305555555555	55.812333333333335	-9.765194444444445	Eri
55.812333333333335	-9.765194444444445	69.07974999999999	-3.3524444444444446	Eri
69.07974999999999	-3.3524444444444446	71.37558333333334	-3.254611111111111	Eri
71.37558333333334	-3.254611111111111	73.22366666666667	-5.45275	Eri
73.22366666666667	-5.45275	76.96262499999999	-5.08625	Eri
76.96262499999999	-5.08625	77.28658333333334	-8.754083333333334	Eri
77.28658333333334	-8.754083333333334	69.54529166666666	-14.303583333333334	Eri
67.70875000000001	-44.95375	70.14091666666667	-41.86358333333334	Cae
70.14091666666667	-41.86358333333334	70.514375	-37.144777777777776	Cae
81.57291666666667	28.607861111111113	70.56125	22.956972222222223	Tau
70.56125	22.956972222222223	67.15387500000001	19.18052777777778	Tau
68.97999999999999	16.50975	84.41116666666667	21.142583333333334	Tau
64.94804166666667	15.627694444444446	65.73345833333333	17.542583333333337	Tau
64.94804166666667	15.627694444444446	60.17008333333334	12.490388888888887	Tau
60.17008333333334	12.490388888888887	51.2035	9.029055555555557	Tau
68.97999999999999	16.50975	67.15387500000001	19.18052777777778	Tau
68.97999999999999	16.50975	67.16529166666666	15.870944444444445	Tau
67.16529166666666	15.870944444444445	64.94804166666667	15.627694444444446	Tau
67.15387500000001	19.18052777777778	66.37216666666667	17.928	Tau
66.37216666666667	17.928	65.73345833333333	17.542583333333337	Tau
65.73345833333333	17.542583333333337	57.29054166666666	24.053527777777777	Tau
279.234125	38.783	281.19308333333333	37.60505555555556	Lyr
281.19308333333333	37.60505555555556	282.5199583333333	33.36266666666667	Lyr
282.5199583333333	33.36266666666667	284.73591666666664	32.68955555555555	Lyr
284.73591666666664	32.68955555555555	283.6262083333333	36.89861111111111	Lyr
283.6262083333333	36.89861111111111	281.19308333333333	37.60505555555556	Lyr
102.04808333333334	-61.94197222222222	87.45658333333333	-56.1665	Pic
87.45658333333333	-56.1665	86.82116666666667	-51.066722222222225	Pic
271.6578333333333	-50.09144444444445	262.96049999999997	-49.875972222222224	Ara
262.96049999999997	-49.875972222222224	254.65512499999994	-55.99005555555556	Ara
254.65512499999994	-55.99005555555556	252.44629166666667	-59.04130555555555	Ara
252.44629166666667	-59.04130555555555	262.7749166666667	-60.683611111111105	Ara
262.7749166666667	-60.683611111111105	261.34858333333335	-56.377694444444444	Ara
261.34858333333335	-56.377694444444444	261.325	-55.52983333333333	Ara
261.325	-55.52983333333333	271.6578333333333	-50.09144444444445	Ara
42.49579166666666	27.26077777777778	31.792875	23.462777777777777	Ari
31.792875	23.462777777777777	28.659791666666667	20.808305555555556	Ari
28.659791666666667	20.808305555555556	28.382375	19.294083333333337	Ari
140.26441666666668	34.39252777777778	139.711125	36.80288888888889	Lyn
135.16145833333331	41.78344444444444	125.708875	43.18836111111111	Lyn
125.708875	43.18836111111111	111.67858333333334	49.21163888888889	Lyn
111.67858333333334	49.21163888888889	104.31916666666667	58.42305555555555	Lyn
104.31916666666667	58.42305555555555	94.90579166666666	59.01091666666667	Lyn
240.03058333333337	-38.39663888888889	237.73975000000002	-33.62711111111111	Lup
240.03058333333337	-38.39663888888889	233.78525000000002	-41.166694444444445	Lup
233.78525000000002	-41.166694444444445	230.3430833333333	-40.64747222222222	Lup
230.3430833333333	-40.64747222222222	230.45183333333333	-36.26116666666667	Lup
230.3430833333333	-40.64747222222222	224.633125	-43.13386111111111	Lup
233.78525000000002	-41.166694444444445	234.5138333333333	-42.56747222222223	Lup
234.5138333333333	-42.56747222222223	228.07166666666666	-52.09908333333333	Lup
228.07166666666666	-52.09908333333333	220.482375	-47.38813888888889	Lup
228.07166666666666	-52.09908333333333	219.471875	-49.42575	Lup
220.482375	-47.38813888888889	216.54500000000002	-45.37925	Lup
220.482375	-47.38813888888889	224.633125	-43.13386111111111	Lup
346.719875	-43.52033333333333	337.3172916666667	-43.495555555555555	Gru
337.3172916666667	-43.495555555555555	332.05783333333335	-46.96061111111111	Gru
332.05783333333335	-46.96061111111111	340.66637499999996	-46.88455555555556	Gru
340.66637499999996	-46.88455555555556	347.5892916666667	-45.24663888888889	Gru
347.5892916666667	-45.24663888888889	346.719875	-43.52033333333333	Gru
340.66637499999996	-46.88455555555556	345.22029166666664	-52.75411111111111	Gru
340.66637499999996	-46.88455555555556	342.1383333333333	-51.31669444444445	Gru
332.05783333333335	-46.96061111111111	331.52875	-39.543055555555554	Gru
331.52875	-39.543055555555554	328.481875	-37.36483333333334	Gru
42.27233333333333	-32.406277777777774	48.017833333333336	-28.98911111111111	For
56.079708333333336	32.28827777777778	58.533	31.883666666666667	Per
58.533	31.883666666666667	59.74125	35.79102777777778	Per
59.74125	35.79102777777778	59.46341666666667	40.01027777777778	Per
59.46341666666667	40.01027777777778	55.731166666666674	47.78766666666667	Per
55.731166666666674	47.78766666666667	51.080625	49.86125	Per
51.080625	49.86125	46.199125	53.50644444444445	Per
46.199125	53.50644444444445	42.674125000000004	55.89552777777778	Per
51.080625	49.86125	47.042208333333335	40.95563888888889	Per
47.042208333333335	40.95563888888889	46.29375	38.84052777777778	Per
46.29375	38.84052777777778	42.64545833333333	38.31891666666667	Per
3.3089583333333334	15.18361111111111	346.1900833333333	15.20536111111111	Peg
345.94304166666666	28.082444444444445	340.75054166666666	30.221305555555553	Peg
340.75054166666666	30.221305555555553	332.30699999999996	33.1725	Peg
345.94304166666666	28.082444444444445	342.50041666666664	24.601694444444448	Peg
342.50041666666664	24.601694444444448	341.6326666666667	23.56566666666667	Peg
341.6326666666667	23.56566666666667	331.75195833333333	25.345055555555554	Peg
331.75195833333333	25.345055555555554	326.16125000000005	25.645	Peg
346.1900833333333	15.20536111111111	341.67266666666666	12.174083333333332	Peg
341.67266666666666	12.174083333333332	340.3652916666667	10.831388888888888	Peg
340.3652916666667	10.831388888888888	332.54925000000003	6.197777777777778	Peg
332.54925000000003	6.197777777777778	326.0464166666667	9.875	Peg
2.0965416666666665	29.090833333333332	345.94304166666666	28.082444444444445	Peg
2.0965416666666665	29.090833333333332	3.3089583333333334	15.18361111111111	Peg
233.2325	31.359166666666667	231.95770833333333	29.105500000000003	CrB
231.95770833333333	29.105500000000003	233.671625	26.714916666666667	CrB
233.671625	26.714916666666667	235.68599999999998	26.295527777777778	CrB
235.68599999999998	26.295527777777778	237.39875	26.068555555555555	CrB
237.39875	26.068555555555555	239.3970833333333	26.878027777777778	CrB
239.3970833333333	26.878027777777778	240.36079166666664	29.851083333333335	CrB
114.82725	5.2275	111.78779166666666	8.289416666666666	CMi
82.96941666666667	-76.34166666666667	70.76645833333333	-70.93111111111112	Men
103.54783333333333	-12.038583333333333	105.93954166666666	-15.63325	CMa
105.93954166666666	-15.63325	104.03429166666668	-17.05425	CMa
104.03429166666668	-17.05425	101.28854166666666	-16.71313888888889	CMa
101.28854166666666	-16.71313888888889	105.756125	-23.833305555555555	CMa
105.756125	-23.833305555555555	107.097875	-26.393194444444443	CMa
107.097875	-26.393194444444443	108.70275000000001	-26.772694444444443	CMa
108.70275000000001	-26.772694444444443	111.02379166666667	-29.30311111111111	CMa
104.65645833333333	-28.97208333333333	105.42979166666666	-27.934833333333334	CMa
105.42979166666666	-27.934833333333334	107.097875	-26.393194444444443	CMa
99.17083333333333	-19.25572222222222	98.76408333333333	-22.96483333333333	CMa
99.17083333333333	-19.25572222222222	95.67495833333334	-17.955916666666667	CMa
99.17083333333333	-19.25572222222222	101.28854166666666	-16.71313888888889	CMa
104.65645833333333	-28.97208333333333	102.46029166666666	-32.5085	CMa
95.07829166666666	-30.06338888888889	104.65645833333333	-28.97208333333333	CMa
104.03429166666668	-17.05425	103.54783333333333	-12.038583333333333	CMa
177.26616666666666	14.572333333333333	168.56016666666667	15.429749999999999	Leo
168.56016666666667	15.429749999999999	152.09358333333333	11.967194444444445	Leo
152.09358333333333	11.967194444444445	151.833125	16.762666666666668	Leo
151.833125	16.762666666666668	154.9923333333333	19.84186111111111	Leo
154.9923333333333	19.84186111111111	168.52670833333332	20.52402777777778	Leo
168.52670833333332	20.52402777777778	177.26616666666666	14.572333333333333	Leo
154.9923333333333	19.84186111111111	154.1725	23.417333333333335	Leo
154.1725	23.417333333333335	148.1915	26.007083333333334	Leo
148.1915	26.007083333333334	146.46291666666664	23.774277777777776	Leo
168.52670833333332	20.52402777777778	168.56016666666667	15.429749999999999	Leo
91.53887499999999	-14.935277777777777	89.10133333333333	-14.168027777777777	Lep
89.10133333333333	-14.168027777777777	86.73895833333333	-14.821944444444444	Lep
86.73895833333333	-14.821944444444444	83.18254166666665	-17.822305555555555	Lep
83.18254166666665	-17.822305555555555	78.23279166666667	-16.205416666666665	Lep
83.18254166666665	-17.822305555555555	87.82979166666667	-20.8775	Lep
87.82979166666667	-20.8775	86.11654166666666	-22.4475	Lep
86.11654166666666	-22.4475	82.061375	-20.75922222222222	Lep
82.061375	-20.75922222222222	76.36520833333333	-22.37086111111111	Lep
83.18254166666665	-17.822305555555555	82.061375	-20.75922222222222	Lep
78.23279166666667	-16.205416666666665	79.89387500000001	-13.176777777777778	Lep
78.23279166666667	-16.205416666666665	78.30787500000001	-12.941277777777778	Lep
76.36520833333333	-22.37086111111111	78.23279166666667	-16.205416666666665	Lep
78.30787500000001	-12.941277777777778	78.07454166666668	-11.86913888888889	Lep
79.89387500000001	-13.176777777777778	79.99595833333333	-12.315611111111112	Lep
85.18966666666668	-1.9425833333333333	84.05337499999999	-1.2019166666666665	Ori
84.05337499999999	-1.2019166666666665	83.00166666666667	-0.2990833333333333	Ori
90.864	19.69061111111111	92.985	14.208805555555555	Ori
92.985	14.208805555555555	91.893	14.768527777777779	Ori
91.893	14.768527777777779	88.59616666666668	20.276416666666666	Ori
92.985	14.208805555555555	90.59579166666667	9.647361111111111	Ori
90.59579166666667	9.647361111111111	88.79287500000001	7.407027777777778	Ori
88.79287500000001	7.407027777777778	85.18966666666668	-1.9425833333333333	Ori
85.18966666666668	-1.9425833333333333	86.939125	-9.669611111111111	Ori
86.939125	-9.669611111111111	78.63445833333334	-8.201638888888889	Ori
78.63445833333334	-8.201638888888889	83.00166666666667	-0.2990833333333333	Ori
83.00166666666667	-0.2990833333333333	81.28279166666668	6.349722222222222	Ori
81.28279166666668	6.349722222222222	83.7845	9.934166666666666	Ori
83.7845	9.934166666666666	88.79287500000001	7.407027777777778	Ori
81.28279166666668	6.349722222222222	72.45891666666667	6.961250000000001	Ori
72.45891666666667	6.961250000000001	72.80154166666667	5.6051111111111105	Ori
72.80154166666667	5.6051111111111105	73.34483333333333	2.508277777777778	Ori
73.34483333333333	2.508277777777778	74.63708333333334	1.7140277777777777	Ori
72.45891666666667	6.961250000000001	72.65299999999999	8.90025	Ori
72.65299999999999	8.90025	73.72375	10.15113888888889	Ori
91.893	14.768527777777779	90.59579166666667	9.647361111111111	Ori
334.62575000000004	-60.2595	349.3575416666667	-58.23591666666667	Tuc
349.3575416666667	-58.23591666666667	5.007958333333333	-64.87761111111111	Tuc
349.3575416666667	-58.23591666666667	7.885666666666667	-62.958083333333335	Tuc
121.88625	-24.304444444444446	117.25708333333333	-24.91225	Pup
117.25708333333333	-24.91225	109.28566666666666	-37.097500000000004	Pup
109.28566666666666	-37.097500000000004	99.44029166666667	-43.19591666666666	Pup
99.44029166666667	-43.19591666666666	102.48391666666666	-50.61438888888889	Pup
102.48391666666666	-50.61438888888889	112.30783333333333	-43.30188888888889	Pup
112.30783333333333	-43.30188888888889	120.89612500000001	-40.003194444444446	Pup
120.89612500000001	-40.003194444444446	121.88625	-24.304444444444446	Pup
220.28716666666665	13.728333333333333	213.918125	19.187277777777776	Boo
213.918125	19.187277777777776	221.246875	27.074166666666667	Boo
221.246875	27.074166666666667	228.87541666666667	33.31511111111111	Boo
228.87541666666667	33.31511111111111	225.486625	40.39063888888889	Boo
225.486625	40.39063888888889	218.01983333333334	38.30788888888888	Boo
218.01983333333334	38.30788888888888	217.95775	30.37113888888889	Boo
217.95775	30.37113888888889	213.918125	19.187277777777776	Boo
213.918125	19.187277777777776	208.67133333333334	18.398583333333335	Boo
208.67133333333334	18.398583333333335	207.3695833333333	15.797805555555556	Boo
268.38179166666663	56.87244444444445	269.15158333333335	51.48894444444444	Dra
269.15158333333335	51.48894444444444	262.60825	52.301361111111106	Dra
262.60825	52.301361111111106	263.0661666666667	55.172805555555556	Dra
263.0661666666667	55.172805555555556	268.38179166666663	56.87244444444445	Dra
268.38179166666663	56.87244444444445	288.138125	67.66130555555556	Dra
288.138125	67.66130555555556	297.0425416666667	70.26783333333333	Dra
297.0425416666667	70.26783333333333	275.25975000000005	72.73369444444444	Dra
275.25975000000005	72.73369444444444	257.1967916666667	65.71463888888889	Dra
257.1967916666667	65.71463888888889	245.99795833333332	61.51408333333333	Dra
245.99795833333332	61.51408333333333	240.47375	58.56444444444444	Dra
240.47375	58.56444444444444	231.23241666666667	58.96602777777778	Dra
231.23241666666667	58.96602777777778	211.097625	64.37580555555554	Dra
211.097625	64.37580555555554	188.371	69.78822222222222	Dra
188.371	69.78822222222222	172.85120833333335	69.33111111111111	Dra
353.2424583333334	-37.818361111111116	14.651458333333332	-29.357472222222224	Scl
14.651458333333332	-29.357472222222224	349.70595833333334	-32.53183333333333	Scl
349.70595833333334	-32.53183333333333	353.2424583333334	-37.818361111111116	Scl
263.40220833333336	-37.10375	265.622	-39.029916666666665	Sco
265.622	-39.029916666666665	266.89616666666666	-40.12697222222222	Sco
266.89616666666666	-40.12697222222222	264.3297083333333	-42.99783333333333	Sco
264.3297083333333	-42.99783333333333	258.03825	-43.2385	Sco
258.03825	-43.2385	253.498875	-42.362027777777776	Sco
253.498875	-42.362027777777776	252.9676666666667	-38.047333333333334	Sco
252.9676666666667	-38.047333333333334	252.54266666666666	-34.29261111111111	Sco
252.54266666666666	-34.29261111111111	248.97066666666666	-28.21597222222222	Sco
248.97066666666666	-28.21597222222222	247.35195833333333	-26.431944444444447	Sco
247.35195833333333	-26.431944444444447	240.083375	-22.62161111111111	Sco
247.35195833333333	-26.431944444444447	239.71300000000002	-26.114055555555556	Sco
247.35195833333333	-26.431944444444447	241.35929166666665	-19.80538888888889	Sco
221.96554166666667	-79.04472222222222	248.36441666666667	-78.89697222222223	Aps
248.36441666666667	-78.89697222222223	250.77258333333333	-77.51658333333333	Aps
176.464875	6.529805555555556	184.66791666666666	-0.7871388888888888	Vir
184.66791666666666	-0.7871388888888888	190.41666666666666	-1.4495277777777777	Vir
190.41666666666666	-1.4495277777777777	201.29833333333332	-11.16125	Vir
201.29833333333332	-11.16125	213.22391666666667	-10.274055555555556	Vir
213.22391666666667	-10.274055555555556	214.00366666666667	-5.999527777777778	Vir
214.00366666666667	-5.999527777777778	220.76483333333334	-5.657416666666667	Vir
201.29833333333332	-11.16125	203.67395833333333	-0.5959444444444445	Vir
203.67395833333333	-0.5959444444444445	210.41158333333334	1.5445833333333332	Vir
210.41158333333334	1.5445833333333332	221.56245833333335	1.8929444444444443	Vir
203.67395833333333	-0.5959444444444445	193.902	3.397611111111111	Vir
193.902	3.397611111111111	195.54483333333332	10.95911111111111	Vir
193.902	3.397611111111111	190.41666666666666	-1.4495277777777777	Vir
281.7936666666667	-4.747833333333333	281.87075000000004	-5.7050833333333335	Sct
277.299375	-14.565805555555556	278.8018333333333	-8.243305555555555	Sct
278.8018333333333	-8.243305555555555	281.7936666666667	-4.747833333333333	Sct
264.8662083333333	46.00633333333333	269.06325000000004	37.250527777777776	Her
269.06325000000004	37.250527777777776	260.9195833333333	37.14666666666667	Her
260.9195833333333	37.14666666666667	259.417875	37.291333333333334	Her
259.417875	37.291333333333334	258.76187500000003	36.80916666666666	Her
258.76187500000003	36.80916666666666	250.72391666666667	38.92247222222222	Her
250.72391666666667	38.92247222222222	248.52579166666663	42.43688888888889	Her
248.52579166666663	42.43688888888889	244.93520833333332	46.31327777777778	Her
244.93520833333332	46.31327777777778	238.16745833333334	42.45	Her
250.72391666666667	38.92247222222222	250.32283333333334	31.60188888888889	Her
250.32283333333334	31.60188888888889	247.55525000000003	21.48963888888889	Her
247.55525000000003	21.48963888888889	245.4801666666667	19.153027777777776	Her
250.32283333333334	31.60188888888889	255.07254166666667	30.926333333333336	Her
255.07254166666667	30.926333333333336	262.68458333333336	26.110611111111112	Her
262.68458333333336	26.110611111111112	258.758	24.839583333333334	Her
266.6155	27.722499999999997	269.44095833333336	29.24791666666667	Her
269.44095833333336	29.24791666666667	271.885625	28.76247222222222	Her
269.44095833333336	29.24791666666667	266.6155	27.722499999999997	Her
255.07254166666667	30.926333333333336	258.76187500000003	36.80916666666666	Her
89.93016666666666	37.21277777777778	89.882375	44.94744444444444	Aur
89.882375	44.94744444444444	79.17208333333333	45.999027777777776	Aur
79.17208333333333	45.999027777777776	75.61949999999999	41.07588888888889	Aur
